time,tweets
2019-04-30 12:29:29,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:29:26,"RT @thomasbrake: For 3 years, Govt. have used a wafer-thin referendum majority to perpetuate division in our communities. Those who seek to…"
2019-04-30 12:29:23,RT @HertsGrowthHub: Prepare your #business for when the UK leaves the EU. Our resource page has all the key information and updates you nee…
2019-04-30 12:29:22,"@StueyPhooey @ScotTories @Kirstene4Angus @theSNP It won't be stable after Scottish independence and #Brexit 😏

https://t.co/zNPAte8Mj2"
2019-04-30 12:29:15,"RT @RemainerNow: .@Leon_SFrench voted leave in 2016, but, with the help of the guys @Best4Doncaster, he realised that there is no #brexit d…"
2019-04-30 12:29:08,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:29:08,RT @guyverhofstadt: No way! Students mustn't be victims of #Brexit. I will write to PM May saying we will never accept this. Also for Erasm…
2019-04-30 12:29:05,RT @FXstreetNews: UK's Hammond: Ongoing uncertainty from lack of Brexit deal is bad for business https://t.co/jy1RuaKyC1 #UnitedKingdom #Po…
2019-04-30 12:29:03,RT @Brexit_Support: BBC to be fined for #Brexit biased https://t.co/WS0U1xPkSN
2019-04-30 12:29:00,BREAKING- #labour party splits apart over #peoplesvote ! https://t.co/zCs6fz4HLo #Brexit
2019-04-30 12:28:54,"RT @BBCPolitics: ""Most of my colleagues on the NEC have been inundated with thousands of emails"" on #Brexit, says Labour's Deputy Leader To…"
2019-04-30 12:28:53,RT @guyverhofstadt: No way! Students mustn't be victims of #Brexit. I will write to PM May saying we will never accept this. Also for Erasm…
2019-04-30 12:28:53,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:28:52,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:28:52,"Ladies and gentlemen, can we have a moments silence for all the Tory MEPs who are going to be biggest slaughter in… https://t.co/BYcTVcRZWR"
2019-04-30 12:28:52,RT @mrjohnnice: Who will you vote for in the EU elections? I think I've included every party.  Any others have no chance anyway #LEAVE #Rem…
2019-04-30 12:28:45,@bendonald87 @Fieldengr2010 @ron_mould Or sneeze and cough #Brexit 😂 https://t.co/ZlxUkV3Oou
2019-04-30 12:28:44,"RT @petertimmins3: Looks like the Tories and Labour are getting closer to stitching up a #Brexit plan.

That'll be the end of a #PeoplesVot…"
2019-04-30 12:28:44,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 12:28:44,"“The world is moving to a state of predator &amp;prey. Alone in it, we will be eaten. There cannot be a worse time to g… https://t.co/53z1JSFoza"
2019-04-30 12:28:42,"RT @BrexitPartySE: We have been humiliated by our leaders. There is only one party standing up for #Brexit and democracy @brexitparty_uk
#E…"
2019-04-30 12:28:37,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:28:37,"RT @Lordbrexit: Why is anybody wanting Brexit voting labour, they have betrayed Brexit more that the Tories #brexit you have to have a scre…"
2019-04-30 12:28:36,"People, esp politicians, pushing #brexit despite knowing its illegitimacy, should take heed of the current enquirie… https://t.co/UtIOmRD475"
2019-04-30 12:28:34,"RT @MollyMEP: ➡️Clear on #Brexit
➡️Strong on climate
➡️Fair on the economy

Delighted to launch our #EuropeanElections2019 campaign in Bris…"
2019-04-30 12:28:33,RT @Brexit_Support: BBC to be fined for #Brexit biased https://t.co/WS0U1xPkSN
2019-04-30 12:28:30,"RT @kentbuse: On the issue of #UK food security post #Brexit, ⁦@ProfTimLang⁩ is rather blunt - without migrant labour issue sorted, the foo…"
2019-04-30 12:28:27,"The problem those against examination of phones have is people thinking ""they fear the #truth may be exposed if the… https://t.co/C8Js5dOJT1"
2019-04-30 12:28:25,@brexitparty_uk I live in Eastbourne East Sussex. How do I vote for your party in the European Elections and is the… https://t.co/KrnpceEWtj
2019-04-30 12:28:19,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:28:15,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:28:12,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:28:10,UK's Hammond: Ongoing uncertainty from lack of Brexit deal is bad for business https://t.co/jy1RuaKyC1 #UnitedKingdom #Politics #Brexit
2019-04-30 12:28:06,"RT @spiritangel04: Sky, BBC, ITV, Channel 4 and Channel 5 News continue 2 Immorally Censor @RobinTilbrook &amp; #Brexit Court Case, which is se…"
2019-04-30 12:28:03,"RT @Telegraph: Major parties across Europe are dying. Unless we deliver #Brexit, Tories and Labour could be next | @johnredwood
https://t.c…"
2019-04-30 12:28:03,RT @MarcusJBall: I don’t think it’s okay for people like @jameschappers to receive so many death threats after speaking on @JeremyVineOn5 t…
2019-04-30 12:28:00,.@durhamlane reveals EU expansion despite country's #Brexit fear https://t.co/mqlEcpOERL
2019-04-30 12:27:58,RT @joelymack: Sick of seeing from Corbynistas that 'a vote against labour is a vote for more Tory austerity'. Fuck off - if you'd fully co…
2019-04-30 12:27:57,"RT @freespirited_p: "".@theresa_may has become the first #Tory leader in 185 years to face an emergency grassroots vote to oust her.""

""May…"
2019-04-30 12:27:55,"RT @BBCPolitics: Former WTO director general Pascal Lamy does not look impressed with Tory MP Iain Duncan Smith talking #Brexit

#politicsl…"
2019-04-30 12:27:54,"RT @MollyMEP: ➡️Clear on #Brexit
➡️Strong on climate
➡️Fair on the economy

Delighted to launch our #EuropeanElections2019 campaign in Bris…"
2019-04-30 12:27:52,"RT @astro_trader: 74% want 'No Deal' WTO World Trade
""We need to Leave now! Leave with No Deal on Friday""
""Leave with No Deal WTO on Friday…"
2019-04-30 12:27:52,"RT @MollyMEP: ➡️Clear on #Brexit
➡️Strong on climate
➡️Fair on the economy

Delighted to launch our #EuropeanElections2019 campaign in Bris…"
2019-04-30 12:27:48,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:27:45,"RT @MichelleDewbs: This is great; the kind of thing that should have been happening years ago, &amp; *should* have been initiated by @theresa_m…"
2019-04-30 12:27:41,"RT @PeterTatchell: Demand a #PeoplesVote on the final #Brexit deal. The people, not MPs, must decide. Revoke Article 50. Remain &amp; reform th…"
2019-04-30 12:27:40,"RT @bristolgreen: We just launched our #EuropeanElections2019 campaign in Bristol today, with 4 of our great candidates @MollyMEP, @CleoDan…"
2019-04-30 12:27:33,"RT @LizKershawDJ: I've now booked trips for this year so far to:
Holland - Den Hague
Spain - Majorca
Spain - Ibiza
Portugal - Madeira
Franc…"
2019-04-30 12:27:28,@CarolineLucas The main cause of #Brexit: the UK class-ridden society + high level of income inequality with paraly… https://t.co/xIKjmTI8eC
2019-04-30 12:27:28,"RT @BBCPolitics: ""Most of my colleagues on the NEC have been inundated with thousands of emails"" on #Brexit, says Labour's Deputy Leader To…"
2019-04-30 12:27:27,"#PeolpesVote = #ConfirmatoryVote  = #LosersVote = Second Referendum 
At least the @LibDems are honest for once to s… https://t.co/gFv1BfMaUK"
2019-04-30 12:27:22,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:27:20,RT @AnnaMcMorrin: Proud to be one of over 100 MPs to ask that ⁦@UKLabour⁩ unequivocally and clearly backs a confirmatory vote on #Brexit to…
2019-04-30 12:27:20,RT @turningrightUK: @BrexitBetrayed How the EU have treated us couldn't have been better for the #Brexit cause. Remainers will find it hard…
2019-04-30 12:27:17,"#GBPUSD rallies above 1.3000 on #USD weakness, ahead of Labour's decision on #Brexit https://t.co/s66L1v9YbX… https://t.co/wMfaINRUAV"
2019-04-30 12:27:17,RT @Brexit_Support: BBC to be fined for #Brexit biased https://t.co/WS0U1xPkSN
2019-04-30 12:27:15,@LKingelot #Remainers actually buy this crap and have the nerve to call us gullible. Could you get a more #Remainer… https://t.co/ltXaHlvAy8
2019-04-30 12:27:11,"Please do this - with the new parties, and lots of potential for candidate variation on party view, they will be re… https://t.co/KOopKXcCBe"
2019-04-30 12:27:10,"RT @martynrolly: This should be the end of #Brexit right now. Walk away @jeremycorbyn 
https://t.co/47OukiyiSJ"
2019-04-30 12:27:04,"RT @BBCPolitics: Lisa Nandy MP says Labour cannot give this #Brexit message to Leave-voting towns like hers:  

“We are now going to give y…"
2019-04-30 12:27:04,@spaceangel1964 You know the answer to this SpaceAngel: any version of #Brexit makes us poorer - meaning less money… https://t.co/PBLd65lCep
2019-04-30 12:26:59,RT @Sportkultur: UK: trying to leave the EU. #brexit https://t.co/094oSEYh7P
2019-04-30 12:26:56,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:26:49,"RT @caringforrbwm: Being out off @RBWMTories and @Conservatives locally is not to do with #Brexit but to do with dishonest,self-seeking, in…"
2019-04-30 12:26:49,"RT @DrAlanGreene: EU: Here’s a 6 month extension the #Brexit process. Please don’t waste the time. 
UK: https://t.co/qDIpSfwSS1"
2019-04-30 12:26:47,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:26:46,@dailyexpressuk So what does a thoroughly neutered former relentlessly anti-EU paper edited by a Remainer editor lo… https://t.co/mh3yg1mzlc
2019-04-30 12:26:46,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:26:46,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:26:45,"RT @CarolineLucas: State of Nation report: Social mobility in UK 'virtually stagnant' 

Terrible that #Brexit is sucking attention away fro…"
2019-04-30 12:26:44,RT @Haggis_UK: Phil Wilson - It would be a real mistake to implement #brexit without going back to the people.. a confirmatory referendum i…
2019-04-30 12:26:42,"RT @BBCPolitics: “I don’t know if I can vote for that, it depends on what it says” former Downing Street press secretary  Alastair Campbell…"
2019-04-30 12:26:38,RT @MarcusJBall: I don’t think it’s okay for people like @jameschappers to receive so many death threats after speaking on @JeremyVineOn5 t…
2019-04-30 12:26:37,RT @whatukthinks: ICYMI: What might change voters' minds about #Brexit in any #EURef2? Arguments about the deal &amp; process? Or perceptions o…
2019-04-30 12:26:31,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:26:30,RT @AthenaLeave: @jeremycorbyn @UKLabour &amp; @Conservatives need to lose &amp; lose badly for #BrexitBetrayal I’m voting my #Brexit supporting in…
2019-04-30 12:26:21,"RT @BBCPolitics: ""Most of my colleagues on the NEC have been inundated with thousands of emails"" on #Brexit, says Labour's Deputy Leader To…"
2019-04-30 12:26:20,RT @joannaccherry: Good to see @theSNP are seen as the most anti #Brexit party. This fits with my experience in Scotland &amp; England where pe…
2019-04-30 12:26:19,"RT @BBCPolitics: Former WTO director general Pascal Lamy does not look impressed with Tory MP Iain Duncan Smith talking #Brexit

#politicsl…"
2019-04-30 12:26:17,RT @Bradley_MJB111: If you know anybody who lives in #Peterborough make sure they sign the petition to sack #Onasanya the criminal Labour M…
2019-04-30 12:26:14,RT @iainjwatson: Ahead of the ⁦@UKLabour⁩ NEC dep leader ⁦@tom_watson⁩ tells me he has been 'inundated' with emails from members saying the…
2019-04-30 12:26:11,RT @MatthewGreen02: Corbyn’s #Brexit 'fudge' is causing an exodus of Labour party members. His plan to mislead the many &amp; not just the few…
2019-04-30 12:26:02,RT @AnnaMcMorrin: Proud to be one of over 100 MPs to ask that ⁦@UKLabour⁩ unequivocally and clearly backs a confirmatory vote on #Brexit to…
2019-04-30 12:25:59,RT @georgegalloway: An attempted military coup is underway in #Venezuela right now and the President of the #EuropeanParliament has welcome…
2019-04-30 12:25:54,RT @joelymack: Sick of seeing from Corbynistas that 'a vote against labour is a vote for more Tory austerity'. Fuck off - if you'd fully co…
2019-04-30 12:25:53,RT @Rachel5742: @TayJoseph4 @SophiaBow1 Nothing new here...look at her record as Home Secretary &amp; don't let Labour off the hook...while the…
